lon,lat,dist_costa_km,r_droga,r_pesca,r_poluicao,r_imigracao,ais_embarcacoes,ais_rotas
-9.600000000000005,38.65000000000003,11.216533893467604,0.64456,0.82197,0.34576,0.034,0.87471,0.97097
-9.600000000000005,38.75000000000003,12.204055664246614,0.59304,0.89378,0.1761,0.0267,0.83598,0.95082
-9.600000000000005,38.85000000000003,17.27899084111464,0.53097,0.92861,0.07746,0.02031,0.81223,0.93366
-9.600000000000005,38.95000000000003,21.86156251504458,0.46315,0.95305,0.05601,0.01496,0.81434,0.92631
-9.600000000000005,39.05000000000003,26.4441341889749,0.39464,0.98379,0.06504,0.01067,0.83334,0.92806
-9.600000000000005,39.150000000000034,31.02670586290483,0.32996,1.0,0.0764,0.00737,0.858,0.93436
-9.600000000000005,39.250000000000036,35.609277536835144,0.27245,1.0,0.08012,0.00493,0.87225,0.94091
-9.600000000000005,39.35000000000004,40.191849210765085,0.22401,1.0,0.08376,0.00319,0.86441,0.94593
-9.600000000000005,39.45000000000004,44.7744208846954,0.18511,1.0,0.10036,0.002,0.84147,0.9505
-9.600000000000005,39.55000000000004,49.36074364988487,0.1551,0.98765,0.12957,0.00121,0.81889,0.95625
-9.600000000000005,39.65000000000004,54.18643224273916,0.13258,0.79845,0.15889,0.00071,0.79856,0.96286
-9.600000000000005,39.75000000000004,58.903816635151074,0.11589,0.52113,0.17718,0.0004,0.77174,0.96842
-9.600000000000005,39.850000000000044,59.99174992392702,0.10348,0.35036,0.18057,0.00022,0.73775,0.97165
-9.600000000000005,39.950000000000045,61.07968321270286,0.09408,0.25189,0.17323,0.00012,0.70467,0.9729
-9.600000000000005,40.05000000000005,62.1676165014788,0.08685,0.2021,0.16148,6e-05,0.67712,0.97303
-9.600000000000005,40.15000000000005,63.25554979025465,0.08128,0.18985,0.14738,3e-05,0.6517,0.9722
-9.600000000000005,40.25000000000005,64.5185524613995,0.0771,0.20385,0.13199,1e-05,0.62036,0.96954
-9.600000000000005,40.35000000000005,66.49969813221634,0.07413,0.2356,0.11707,1e-05,0.57596,0.96396
-9.600000000000005,40.45000000000005,68.4829619509936,0.07217,0.28461,0.1033,0.0,0.52067,0.95549
-9.600000000000005,40.550000000000054,70.46622576977069,0.07096,0.34437,0.09058,0.0,0.46862,0.94575
-9.600000000000005,40.650000000000055,72.44948958854795,0.07013,0.3843,0.08089,0.0,0.43482,0.93684
-9.600000000000005,40.75000000000006,74.41969240082123,0.06929,0.36922,0.07811,0.0,0.42227,0.92993
-9.600000000000005,40.85000000000006,75.95558063897128,0.06804,0.30505,0.08216,0.0,0.42141,0.9249
-9.600000000000005,40.95000000000006,77.49146887712122,0.06605,0.24176,0.08826,0.0,0.41982,0.92112
-9.600000000000005,41.05000000000006,76.67351379032262,0.06309,0.23011,0.09424,0.0,0.41145,0.91822
-9.600000000000005,41.15000000000006,74.69345582260436,0.05907,0.28352,0.10098,0.0,0.39871,0.91635
-9.600000000000005,41.250000000000064,72.99587728118152,0.05404,0.3704,0.1098,0.0,0.38925,0.91582
-9.600000000000005,41.350000000000065,71.29829873975882,0.04818,0.4359,0.12322,0.0,0.39071,0.91694
-9.600000000000005,41.45000000000007,70.43574387063177,0.04178,0.4397,0.13731,0.0,0.40537,0.92017
-9.600000000000005,41.55000000000007,70.43574387063177,0.03516,0.38002,0.14231,0.0,0.42922,0.92583
-9.600000000000005,41.65000000000007,66.45824227152245,0.02868,0.28669,0.13903,0.0,0.45671,0.93359
-9.600000000000005,41.75000000000007,63.25340499638365,0.02263,0.20062,0.1361,0.0,0.48471,0.9424
-9.600000000000005,41.85000000000007,61.88554525066999,0.01726,0.15321,0.13658,0.0,0.51165,0.95107
-9.600000000000005,41.950000000000074,62.475438116342296,0.01271,0.1522,0.13827,0.0,0.53602,0.95866
-9.600000000000005,42.050000000000075,64.96977923777408,0.00903,0.1847,0.13837,0.0,0.55736,0.96468
-9.600000000000005,42.15000000000008,69.16282419118905,0.00618,0.23183,0.13671,0.0,0.57613,0.96906
-9.500000000000005,36.85,48.11702073281818,0.71915,0.27982,0.70406,0.10829,0.55288,0.90767
-9.500000000000005,36.95,44.69178714066439,0.70698,0.32522,0.63471,0.11881,0.5873,0.92018
-9.500000000000005,37.050000000000004,43.86338086571142,0.69104,0.3848,0.64353,0.1264,0.63747,0.93696
-9.500000000000005,37.150000000000006,45.602682740058384,0.67266,0.43618,0.68064,0.13081,0.68403,0.95356
-9.500000000000005,37.25000000000001,47.88401757960834,0.65364,0.45391,0.66818,0.13219,0.7041,0.96505
-9.500000000000005,37.35000000000001,50.16535241915849,0.63619,0.4337,0.65406,0.13103,0.69591,0.96992
-9.500000000000005,37.45000000000001,52.44668725870845,0.62274,0.40441,0.69767,0.12802,0.67549,0.97034
-9.500000000000005,37.55000000000001,54.728022098258585,0.61573,0.40337,0.72116,0.12383,0.65484,0.96929
-9.500000000000005,37.65000000000001,57.00935693780855,0.61714,0.43477,0.65443,0.119,0.64295,0.96893
-9.500000000000005,37.750000000000014,57.2625207410137,0.62811,0.46062,0.5822,0.11381,0.65243,0.96999
-9.500000000000005,37.850000000000016,54.39208546226698,0.64849,0.4435,0.55806,0.10827,0.68062,0.9713
-9.500000000000005,37.95000000000002,53.256294146087384,0.67652,0.38931,0.51786,0.10221,0.70868,0.97136
-9.500000000000005,38.05000000000002,54.39208546226753,0.70877,0.33962,0.46402,0.0954,0.73166,0.971
-9.500000000000005,38.15000000000002,55.66796250242653,0.74044,0.33589,0.45637,0.08765,0.76312,0.97258
-9.500000000000005,38.25000000000002,48.344535210803855,0.76591,0.39149,0.47172,0.07895,0.80963,0.97661
-9.500000000000005,38.35000000000002,37.41674696242939,0.77966,0.49401,0.45998,0.06947,0.86048,0.98106
-9.500000000000005,38.450000000000024,26.48895871405492,0.77722,0.62489,0.43624,0.05953,0.89958,0.98317
-9.500000000000005,38.550000000000026,15.561170465681348,0.756,0.76527,0.40594,0.04958,0.9139,0.97987
-9.500000000000005,38.85000000000003,9.461662691469256,0.59,0.94402,0.06398,0.02383,0.8375,0.92462
-9.500000000000005,38.95000000000003,14.044234365399191,0.51424,0.96524,0.03976,0.01752,0.82958,0.91124
-9.500000000000005,39.05000000000003,18.626806039329512,0.43763,1.0,0.04232,0.01247,0.83654,0.90814
-9.500000000000005,39.150000000000034,23.209377713259446,0.36534,1.0,0.04645,0.0086,0.85543,0.91126
-9.500000000000005,39.250000000000036,27.791949387189764,0.3012,1.0,0.04519,0.00574,0.86996,0.91602
-9.500000000000005,39.35000000000004,32.3745210611197,0.24735,1.0,0.04449,0.00371,0.86385,0.92095
-9.500000000000005,39.45000000000004,36.95709273505002,0.20432,1.0,0.0532,0.00232,0.842,0.92756
-9.500000000000005,39.55000000000004,41.629861491302606,0.17133,1.0,0.07203,0.0014,0.8205,0.93692
-9.500000000000005,39.65000000000004,46.4593117803168,0.1468,0.9429,0.09575,0.00082,0.80101,0.94718
-9.500000000000005,39.75000000000004,50.3557693661979,0.12885,0.58675,0.1197,0.00047,0.77334,0.9553
-9.500000000000005,39.850000000000044,51.44370265497385,0.11569,0.36492,0.13989,0.00025,0.73725,0.96016
-9.500000000000005,39.950000000000045,52.53163594374969,0.10592,0.24342,0.15365,0.00013,0.70282,0.96284
-9.500000000000005,40.05000000000005,53.61956923252563,0.09858,0.18838,0.15824,7e-05,0.67505,0.96455
-9.500000000000005,40.15000000000005,54.707502521301485,0.0931,0.17691,0.15161,3e-05,0.64908,0.96521
-9.500000000000005,40.25000000000005,56.06600586821487,0.08917,0.19145,0.13714,2e-05,0.61579,0.96364
-9.500000000000005,40.35000000000005,58.04926968699197,0.08657,0.2224,0.1196,1e-05,0.5687,0.95867
-9.500000000000005,40.45000000000005,60.03253350576922,0.08505,0.26977,0.10141,0.0,0.51153,0.95049
-9.500000000000005,40.550000000000054,62.01579732454631,0.08429,0.32755,0.08532,0.0,0.45976,0.94083
-9.500000000000005,40.650000000000055,63.999061143323566,0.08386,0.36583,0.07503,0.0,0.42979,0.93193
-9.500000000000005,40.75000000000006,65.91323446645225,0.08329,0.35079,0.07358,0.0,0.42467,0.92513
-9.500000000000005,40.85000000000006,67.4491227046023,0.0821,0.28886,0.0801,0.0,0.43167,0.92039
-9.500000000000005,40.95000000000006,68.98501094275224,0.07992,0.22504,0.08865,0.0,0.43376,0.91691
-9.500000000000005,41.05000000000006,68.22929420989054,0.07649,0.20288,0.09465,0.0,0.42284,0.91408
-9.500000000000005,41.15000000000006,66.21173409104065,0.07171,0.23657,0.0974,0.0,0.40336,0.91212
-9.500000000000005,41.250000000000064,64.50798457406734,0.06567,0.30631,0.09807,0.0,0.38775,0.91164
-9.500000000000005,41.350000000000065,62.810406032644636,0.05859,0.37023,0.10122,0.0,0.38837,0.91323
-9.500000000000005,41.45000000000007,61.84601900835968,0.05083,0.39058,0.10796,0.0,0.40934,0.9173
-9.500000000000005,41.55000000000007,61.84601900835968,0.04279,0.35839,0.1118,0.0,0.44334,0.92389
-9.500000000000005,41.65000000000007,58.53615827061147,0.03491,0.29449,0.1104,0.0,0.47823,0.93223
-9.500000000000005,41.75000000000007,54.88438796806205,0.02755,0.23631,0.10818,0.0,0.50775,0.94099
-9.500000000000005,41.85000000000007,53.3021904799882,0.02102,0.21947,0.1076,0.0,0.53375,0.94906
-9.500000000000005,41.950000000000074,53.98595342143304,0.01548,0.25691,0.1063,0.0,0.55979,0.95591
-9.500000000000005,42.050000000000075,56.85397974809961,0.011,0.3347,0.10116,0.0,0.58682,0.96141
-9.500000000000005,42.15000000000008,61.60194030299328,0.00753,0.42845,0.09373,0.0,0.61351,0.9656
-9.400000000000006,36.85,40.45294365895666,0.72753,0.34776,0.72874,0.14257,0.56707,0.89761
-9.400000000000006,36.95,36.31182733351107,0.71596,0.39614,0.59572,0.15574,0.58763,0.90817
-9.400000000000006,37.050000000000004,35.28723774174915,0.70045,0.45623,0.55848,0.16483,0.63168,0.9247
-9.400000000000006,37.150000000000006,37.19776491013727,0.68247,0.50376,0.57323,0.16951,0.67567,0.94231
-9.400000000000006,37.25000000000001,39.47909974968724,0.66402,0.51304,0.5387,0.17,0.68897,0.9549
-9.400000000000006,37.35000000000001,41.76043458923738,0.64759,0.48019,0.49418,0.167,0.67016,0.96058
-9.400000000000006,37.45000000000001,44.04176942878734,0.63595,0.43347,0.51867,0.16146,0.64225,0.96196
-9.400000000000006,37.55000000000001,46.32310426833749,0.63179,0.40946,0.55691,0.15437,0.61995,0.96215
-9.400000000000006,37.65000000000001,48.60443910788744,0.63734,0.41573,0.53581,0.14654,0.60881,0.96284
-9.400000000000006,37.750000000000014,48.99627758942381,0.65382,0.42481,0.50147,0.13845,0.61741,0.96445
-9.400000000000006,37.850000000000016,46.01487266467056,0.68095,0.40919,0.49544,0.13021,0.64324,0.96606
-9.400000000000006,37.95000000000002,44.666569283815306,0.71666,0.37323,0.47897,0.12169,0.67163,0.96653
-9.400000000000006,38.05000000000002,46.014872664671216,0.75696,0.34768,0.44748,0.11261,0.70124,0.96643
-9.400000000000006,38.15000000000002,47.298541077843964,0.79635,0.36372,0.43368,0.10276,0.74626,0.96741
-9.400000000000006,38.25000000000002,44.36473760463605,0.82842,0.43091,0.42457,0.09206,0.80996,0.96969
-9.400000000000006,38.35000000000002,35.79460155737782,0.84693,0.53761,0.39748,0.08065,0.87457,0.97182
-9.400000000000006,38.450000000000024,25.177624124250094,0.84686,0.66666,0.37292,0.06887,0.91992,0.9724
-9.400000000000006,38.550000000000026,14.249835875876517,0.82536,0.80151,0.36016,0.0572,0.93688,0.96983
-9.400000000000006,39.05000000000003,10.809477889684121,0.47709,1.0,0.03136,0.01424,0.83681,0.88523
-9.400000000000006,39.150000000000034,15.392049563614059,0.39764,1.0,0.03138,0.0098,0.84724,0.88389
-9.400000000000006,39.250000000000036,19.974621237544376,0.32728,1.0,0.02816,0.00652,0.85546,0.88564
-9.400000000000006,39.35000000000004,24.557192911474317,0.26841,1.0,0.02573,0.00421,0.84527,0.89042
-9.400000000000006,39.45000000000004,29.13976458540463,0.22159,1.0,0.02883,0.00262,0.82371,0.90049
-9.400000000000006,39.55000000000004,33.902741028880264,0.18591,1.0,0.03801,0.00158,0.80645,0.91539
-9.400000000000006,39.65000000000004,38.73219131789446,0.15961,0.98177,0.05263,0.00093,0.79119,0.93068
-9.400000000000006,39.75000000000004,41.80772209724473,0.1406,0.67046,0.07298,0.00052,0.76451,0.94193
-9.400000000000006,39.850000000000044,42.89565538602068,0.12689,0.39172,0.09786,0.00029,0.72772,0.94861
-9.400000000000006,39.950000000000045,43.98358867479652,0.11695,0.24268,0.12356,0.00015,0.69517,0.95307
-9.400000000000006,40.05000000000005,45.071521963572465,0.1097,0.17936,0.14266,8e-05,0.6733,0.95705
-9.400000000000006,40.15000000000005,46.15945525234831,0.10452,0.16451,0.14888,4e-05,0.65486,0.96011
-9.400000000000006,40.25000000000005,47.615577422990505,0.10103,0.17351,0.14438,2e-05,0.62883,0.96071
-9.400000000000006,40.35000000000005,49.598841241767595,0.09899,0.19613,0.13368,1e-05,0.59022,0.95779
-9.400000000000006,40.45000000000005,51.58210506054485,0.0981,0.23214,0.11938,0.0,0.54455,0.95168
-9.400000000000006,40.550000000000054,53.56536887932194,0.09795,0.27599,0.1054,0.0,0.50575,0.94399
-9.400000000000006,40.650000000000055,55.54863269809919,0.09805,0.3045,0.09593,0.0,0.48761,0.93668
-9.400000000000006,40.75000000000006,57.406776532083285,0.09784,0.29327,0.09425,0.0,0.49275,0.93109
-9.400000000000006,40.85000000000006,58.94266477023334,0.09679,0.24739,0.10206,0.0,0.50793,0.92737
-9.400000000000006,40.95000000000006,60.47855300838327,0.09446,0.19846,0.11532,0.0,0.51351,0.92472
-9.400000000000006,41.05000000000006,59.78507462945847,0.09056,0.17633,0.12646,0.0,0.49956,0.9224
-9.400000000000006,41.15000000000006,57.75846193015479,0.08501,0.19194,0.12853,0.0,0.47281,0.92066
-9.400000000000006,41.250000000000064,56.02009186695314,0.07791,0.23615,0.1192,0.0,0.45113,0.92042
-9.400000000000006,41.350000000000065,54.32251332553044,0.06955,0.28517,0.10709,0.0,0.45152,0.92244
-9.400000000000006,41.45000000000007,53.256294146087605,0.06036,0.3127,0.10178,0.0,0.47896,0.92698
-9.400000000000006,41.55000000000007,53.256294146087605,0.05083,0.30735,0.10106,0.0,0.52184,0.93371
-9.400000000000006,41.65000000000007,50.64955012037903,0.04147,0.28116,0.09929,0.0,0.56041,0.94145
-9.400000000000006,41.75000000000007,46.59576791984489,0.03274,0.26718,0.09597,0.0,0.58472,0.94868
-9.400000000000006,41.85000000000007,44.72128190667433,0.02498,0.30384,0.09231,0.0,0.60167,0.95468
-9.400000000000006,41.950000000000074,45.53408297344341,0.0184,0.40727,0.0867,0.0,0.62273,0.95968
-9.400000000000006,42.050000000000075,48.900353358729554,0.01307,0.56002,0.07684,0.0,0.6514,0.96405
-9.400000000000006,42.15000000000008,54.34766411268141,0.00895,0.72986,0.06528,0.0,0.68371,0.96781
-9.300000000000006,36.85,33.24455389332303,0.73608,0.39732,0.59935,0.18418,0.55135,0.88488
-9.300000000000006,36.95,28.059018464480527,0.72524,0.44821,0.46092,0.20034,0.55744,0.89267
-9.300000000000006,37.050000000000004,26.719821487690805,0.71017,0.50723,0.40477,0.21097,0.5923,0.90781
-9.300000000000006,37.150000000000006,28.792847080216166,0.69244,0.5493,0.40689,0.21565,0.63374,0.92574
-9.300000000000006,37.25000000000001,31.074181919766126,0.67429,0.55087,0.3804,0.21469,0.64658,0.93966
-9.300000000000006,37.35000000000001,33.35551675931627,0.65849,0.51006,0.34648,0.20904,0.62694,0.94702
-9.300000000000006,37.45000000000001,35.63685159886622,0.64811,0.45365,0.37072,0.20003,0.60042,0.95049
-9.300000000000006,37.55000000000001,37.91818643841638,0.64619,0.41414,0.42578,0.18904,0.5845,0.95322
-9.300000000000006,37.65000000000001,40.199521277966326,0.65516,0.40005,0.45778,0.17722,0.58298,0.9563
-9.300000000000006,37.750000000000014,40.73003443783392,0.67633,0.39527,0.47751,0.16532,0.59785,0.9596
-9.300000000000006,37.850000000000016,37.72412783725586,0.70934,0.38488,0.50023,0.1536,0.6232,0.96221
-9.300000000000006,37.95000000000002,36.07684442154323,0.75179,0.37247,0.50087,0.14199,0.64912,0.96328
-9.300000000000006,38.05000000000002,37.73333802059219,0.79921,0.37553,0.47612,0.13018,0.68146,0.96316
-9.300000000000006,38.15000000000002,38.92911965326138,0.84541,0.41142,0.44638,0.11789,0.7372,0.96286
-9.300000000000006,38.25000000000002,36.440913283790934,0.8833,0.48481,0.41023,0.10498,0.81489,0.96232
-9.300000000000006,38.35000000000002,30.366848727448076,0.90597,0.5864,0.36345,0.09153,0.88895,0.96062
-9.300000000000006,38.450000000000024,21.796712680189838,0.90789,0.70222,0.32679,0.07788,0.9371,0.9578
-9.300000000000006,38.550000000000026,12.93850128607169,0.886,0.81946,0.31427,0.06449,0.95532,0.95424
-9.300000000000006,39.250000000000036,12.157293087898987,0.3492,1.0,0.01888,0.00724,0.81643,0.84884
-9.300000000000006,39.35000000000004,16.739864761828926,0.28597,1.0,0.01676,0.00466,0.79966,0.8546
-9.300000000000006,39.45000000000004,21.34617027744412,0.23589,1.0,0.01756,0.0029,0.78198,0.87062
-9.300000000000006,39.55000000000004,26.175620566457916,0.19796,1.0,0.02111,0.00175,0.77549,0.89347
-9.300000000000006,39.65000000000004,31.005070855472116,0.17025,1.0,0.02816,0.00102,0.76978,0.91518
-9.300000000000006,39.75000000000004,33.259674828291566,0.15045,0.7797,0.04113,0.00058,0.74773,0.9301
-9.300000000000006,39.850000000000044,34.34760811706751,0.13645,0.43867,0.06148,0.00031,0.71457,0.93876
-9.300000000000006,39.950000000000045,35.43554140584335,0.12655,0.25705,0.08767,0.00017,0.69049,0.94519
-9.300000000000006,40.05000000000005,36.523474694619296,0.11961,0.18155,0.11287,8e-05,0.68246,0.95173
-9.300000000000006,40.15000000000005,37.61140798339514,0.11493,0.15938,0.12994,4e-05,0.67905,0.95758
-9.300000000000006,40.25000000000005,39.16514897776612,0.11209,0.15896,0.1393,2e-05,0.66719,0.96094
-9.300000000000006,40.35000000000005,41.14841279654322,0.1108,0.17017,0.14399,1e-05,0.64474,0.961
-9.300000000000006,40.45000000000005,43.131676615320465,0.1107,0.19268,0.14519,0.0,0.61923,0.95825
-9.300000000000006,40.550000000000054,45.11494043409756,0.11131,0.22178,0.14419,0.0,0.60063,0.95386
-9.300000000000006,40.650000000000055,47.09820425287481,0.11205,0.24202,0.1414,0.0,0.59779,0.94916
-9.300000000000006,40.75000000000006,48.9003185977143,0.1123,0.23848,0.13921,0.0,0.6134,0.94537
-9.300000000000006,40.85000000000006,50.43620683586436,0.11145,0.21363,0.14538,0.0,0.63606,0.94291
-9.300000000000006,40.95000000000006,51.972095074014284,0.10901,0.1846,0.16381,0.0,0.64511,0.94116
-9.300000000000006,41.05000000000006,51.340855049026395,0.10468,0.16694,0.18505,0.0,0.62855,0.93936
-9.300000000000006,41.15000000000006,49.314242349722704,0.09837,0.16707,0.18972,0.0,0.59446,0.9379
-9.300000000000006,41.250000000000064,47.532199159838946,0.09022,0.18438,0.16723,0.0,0.56589,0.93795
-9.300000000000006,41.350000000000065,45.83462061841624,0.08058,0.21211,0.13265,0.0,0.56413,0.94027
-9.300000000000006,41.45000000000007,44.66656928381553,0.06996,0.238,0.10845,0.0,0.59444,0.94483
-9.300000000000006,41.55000000000007,44.66656928381553,0.05893,0.25267,0.09854,0.0,0.64139,0.95093
-9.300000000000006,41.65000000000007,42.7629419701466,0.04809,0.26359,0.09426,0.0,0.67851,0.95698
-9.300000000000006,41.75000000000007,38.439587405049075,0.03797,0.30299,0.08942,0.0,0.69204,0.96145
-9.300000000000006,41.85000000000007,36.144561792980674,0.02897,0.41375,0.08291,0.0,0.69377,0.96428
-9.300000000000006,41.950000000000074,37.14551122360266,0.02134,0.61353,0.07438,0.0,0.70449,0.96676
-9.300000000000006,42.050000000000075,41.20292283854356,0.01516,0.87721,0.06285,0.0,0.73108,0.96981
-9.300000000000006,42.15000000000008,47.54056043354138,0.01038,1.0,0.05069,0.0,0.76642,0.9733
-9.200000000000006,36.85,26.8612513274506,0.74543,0.4182,0.38958,0.2335,0.52413,0.87356
-9.200000000000006,36.95,20.090668891315357,0.73546,0.47105,0.29258,0.25296,0.51779,0.87808
-9.200000000000006,37.050000000000004,18.173478468484525,0.72078,0.52848,0.24743,0.2651,0.54118,0.89056
-9.200000000000006,37.150000000000006,20.38792925029505,0.70309,0.56503,0.24892,0.2694,0.57906,0.90776
-9.200000000000006,37.25000000000001,22.669264089845004,0.68483,0.56109,0.24253,0.2663,0.59612,0.9228
-9.200000000000006,37.35000000000001,24.950598929395152,0.66907,0.51862,0.23744,0.25709,0.58393,0.9323
-9.200000000000006,37.45000000000001,27.23193376894511,0.65921,0.46267,0.27572,0.24353,0.56599,0.93857
-9.200000000000006,37.55000000000001,29.513268608495256,0.6586,0.41916,0.34837,0.2275,0.56114,0.94451
-9.200000000000006,37.65000000000001,31.79460344804522,0.66991,0.39502,0.42543,0.21059,0.57335,0.9507
-9.200000000000006,37.750000000000014,32.46379128624402,0.69456,0.38421,0.49921,0.19387,0.59857,0.95632
-9.200000000000006,37.850000000000016,29.45788468566596,0.7321,0.38413,0.55591,0.17784,0.6252,0.96026
-9.200000000000006,37.95000000000002,27.48711955927115,0.77988,0.39815,0.56644,0.16247,0.64598,0.96181
-9.200000000000006,38.05000000000002,29.53021754162198,0.83298,0.42993,0.53123,0.14745,0.67491,0.96124
-9.200000000000006,38.15000000000002,30.559698228678798,0.88465,0.48159,0.47574,0.13241,0.73398,0.95919
-9.200000000000006,38.25000000000002,28.07149185920835,0.92719,0.55377,0.41596,0.11712,0.81823,0.95531
-9.200000000000006,38.35000000000002,24.93909589751833,0.95313,0.6418,0.35525,0.10158,0.8956,0.94895
-9.200000000000006,38.450000000000024,16.368959850260094,0.95655,0.7362,0.30285,0.08608,0.94256,0.9411
-9.200000000000006,39.35000000000004,8.92253661218354,0.29892,1.0,0.01171,0.00504,0.73037,0.81549
-9.200000000000006,39.45000000000004,13.619049815021771,0.24633,1.0,0.01199,0.00313,0.72364,0.84062
-9.200000000000006,39.55000000000004,18.44850010403557,0.20673,1.0,0.01305,0.00188,0.73486,0.87349
-9.200000000000006,39.65000000000004,23.27795039304977,0.17803,1.0,0.01568,0.0011,0.74312,0.90242
-9.200000000000006,39.75000000000004,24.711627559338393,0.15779,0.9117,0.02256,0.00062,0.72957,0.9212
-9.200000000000006,39.850000000000044,25.799560848114332,0.14376,0.50416,0.0363,0.00034,0.70631,0.932
-9.200000000000006,39.950000000000045,26.887494136890187,0.13414,0.28699,0.05722,0.00018,0.69892,0.94048
-9.200000000000006,40.05000000000005,27.975427425666126,0.12771,0.19704,0.08081,9e-05,0.71152,0.9495
-9.200000000000006,40.15000000000005,29.063360714441973,0.12372,0.16559,0.10193,4e-05,0.72669,0.95796
-9.200000000000006,40.25000000000005,30.714720532541758,0.12172,0.15497,0.12189,2e-05,0.73038,0.96399
-9.200000000000006,40.35000000000005,32.697984351318844,0.12134,0.15601,0.14445,1e-05,0.72512,0.96718
-9.200000000000006,40.45000000000005,34.681248170096104,0.12216,0.16862,0.16974,0.0,0.72037,0.96813
-9.200000000000006,40.550000000000054,36.66451198887319,0.12364,0.18839,0.19345,0.0,0.72123,0.96738
-9.200000000000006,40.650000000000055,38.64777580765044,0.12513,0.20519,0.20704,0.0,0.73213,0.96551
-9.200000000000006,40.75000000000006,40.39386066334533,0.12591,0.21074,0.20777,0.0,0.75686,0.96351
-9.200000000000006,40.85000000000006,41.929748901495394,0.12532,0.20538,0.2107,0.0,0.7865,0.96209
-9.200000000000006,40.95000000000006,43.46563713964532,0.12283,0.1943,0.23357,0.0,0.79964,0.96084
-9.200000000000006,41.05000000000006,42.896635468594326,0.11812,0.1806,0.26654,0.0,0.78141,0.95913
-9.200000000000006,41.15000000000006,40.870022769290635,0.11111,0.16676,0.27332,0.0,0.73969,0.95758
-9.200000000000006,41.250000000000064,39.04430645272476,0.10198,0.15897,0.23242,0.0,0.70173,0.95765
-9.200000000000006,41.350000000000065,37.34672791130206,0.09113,0.16416,0.16787,0.0,0.69326,0.96005
-9.200000000000006,41.45000000000007,36.076844421543456,0.07914,0.18249,0.11879,0.0,0.72038,0.96436
-9.200000000000006,41.55000000000007,36.076844421543456,0.06668,0.20966,0.09645,0.0,0.76555,0.96939
-9.200000000000006,41.65000000000007,34.876333819914166,0.05442,0.25435,0.0886,0.0,0.79745,0.9732
-9.200000000000006,41.75000000000007,30.49488484756253,0.04298,0.35325,0.08231,0.0,0.798,0.97421
-9.200000000000006,41.85000000000007,27.57593852357577,0.0328,0.55697,0.07359,0.0,0.78242,0.97328
-9.200000000000006,41.950000000000074,28.875457439012514,0.02416,0.88369,0.06415,0.0,0.78096,0.97307
-9.200000000000006,42.050000000000075,33.93646841803676,0.01717,1.0,0.05467,0.0,0.8045,0.97516
-9.200000000000006,42.15000000000008,41.40178649025464,0.01175,1.0,0.04594,0.0,0.84251,0.97896
-9.100000000000007,36.85,22.032249740004865,0.75615,0.40694,0.22031,0.29059,0.51441,0.86878
-9.100000000000007,36.95,12.943267834281427,0.74717,0.46012,0.16595,0.31358,0.49685,0.8696
-9.100000000000007,37.050000000000004,9.701676580823792,0.73282,0.51619,0.13707,0.3271,0.50467,0.87775
-9.100000000000007,37.150000000000006,11.983011420373938,0.71488,0.54909,0.14065,0.33054,0.53425,0.89231
-9.100000000000007,37.25000000000001,14.264346259923897,0.696,0.54299,0.15046,0.32453,0.55518,0.90741
-9.100000000000007,37.35000000000001,16.54568109947404,0.67953,0.50524,0.16831,0.31073,0.55287,0.91878
-9.100000000000007,37.45000000000001,18.827015939024,0.66924,0.45926,0.2181,0.29145,0.5452,0.92783
-9.100000000000007,37.55000000000001,21.10835077857415,0.66875,0.42288,0.30266,0.26916,0.55116,0.93701
-9.100000000000007,37.65000000000001,23.389685618124105,0.68101,0.39977,0.41292,0.24598,0.57623,0.94635
-9.100000000000007,37.750000000000014,24.197548134654127,0.70754,0.39218,0.53485,0.22342,0.61209,0.95438
-9.100000000000007,37.850000000000016,21.191641534076066,0.74786,0.40787,0.62786,0.2022,0.64084,0.95965
-9.100000000000007,37.95000000000002,18.897394696999072,0.79911,0.44986,0.64669,0.18241,0.6554,0.96147
-9.100000000000007,38.05000000000002,21.32737933561613,0.85604,0.50843,0.59338,0.16371,0.67657,0.96016
-9.100000000000007,38.15000000000002,22.190276804096218,0.91144,0.57047,0.5092,0.14565,0.73221,0.95629
-9.100000000000007,38.25000000000002,19.702070434625767,0.95714,0.63417,0.43402,0.12787,0.8162,0.94935
-9.100000000000007,38.35000000000002,17.213864065155114,0.98526,0.70202,0.3722,0.11026,0.89218,0.93852
-9.100000000000007,38.450000000000024,10.941207020330348,0.98957,0.77027,0.31142,0.093,0.93521,0.92499
-9.100000000000007,39.55000000000004,10.721379641613229,0.2116,1.0,0.0086,0.00198,0.69439,0.8575
-9.100000000000007,39.65000000000004,15.075647001609372,0.18242,1.0,0.00928,0.00115,0.71804,0.89339
-9.100000000000007,39.75000000000004,16.163580290385223,0.16211,0.99454,0.0129,0.00065,0.71555,0.91575
-9.100000000000007,39.850000000000044,17.251513579161163,0.14833,0.57879,0.02217,0.00035,0.70802,0.92868
-9.100000000000007,39.950000000000045,18.339446867937014,0.13922,0.32705,0.03775,0.00018,0.72364,0.93922
-9.100000000000007,40.05000000000005,19.427380156712953,0.13349,0.22316,0.05658,9e-05,0.75976,0.95039
-9.100000000000007,40.15000000000005,20.5153134454888,0.13037,0.18252,0.07611,5e-05,0.79232,0.96085
